0.0,0.0,0.0,0.0,0.0,0.0,1.3,5.0
0.0,0.0,0.0,0.0,1.3,0.0,1.0,5.0
0.0,0.0,0.0,0.0,2.3,0.0,1.0,5.0
0.0,0.0,0.0,0.0,3.3,0.0,1.0,5.0
0.0,0.0,0.0,0.0,4.3,0.0,1.3,5.0
0.0,0.0,0.0,0.0,5.6,0.0,1.3,5.0
0.0,0.0,0.0,0.0,6.8999999999999995,0.0,1.3,5.0
0.0,0.0,0.0,0.0,8.2,0.0,1.0,5.0
0.0,0.0,0.0,0.0,9.2,0.0,1.0,5.0
0.0,0.0,0.0,0.0,10.2,0.0,1.0,5.0
0.0,0.0,0.0,0.0,11.2,0.0,1.3,5.0
0.0,0.0,0.0,0.0,12.5,0.0,1.3,5.0
0.0,0.0,0.0,0.0,13.8,0.0,1.0,5.0
0.0,0.0,0.0,0.0,14.8,0.0,1.0,5.0
0.0,0.0,0.0,0.0,15.8,0.0,1.0,5.0
0.0,0.0,0.0,0.0,16.8,0.0,1.0,5.0
0.0,0.0,0.0,1.0,18.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,19.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,20.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,21.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,22.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,23.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,24.0,0.0,1.0,5.0
0.0,0.0,0.0,1.0,25.0,0.0,1.3,5.0
0.0,0.0,0.0,1.0,26.3,0.0,1.3,5.0
0.0,0.0,0.0,1.0,27.6,0.0,1.0,5.0
0.0,0.0,0.0,1.0,28.6,0.0,1.3,5.0
0.0,0.0,0.0,1.0,29.900000000000002,0.0,1.0,5.0
0.0,0.0,0.0,1.0,30.900000000000002,0.0,1.3,5.0
0.0,0.0,0.0,1.0,32.2,0.0,1.0,5.0
0.0,0.0,0.0,1.0,33.2,0.0,1.3,5.0
0.0,0.0,1.0,0.0,0.0,0.0,1.3,5.0
0.0,0.0,1.0,0.0,1.3,0.0,1.0,5.0
0.0,0.0,1.0,0.0,2.3,0.0,1.3,5.0
0.0,0.0,1.0,0.0,3.5999999999999996,0.0,1.3,5.0
0.0,0.0,1.0,0.0,4.8999999999999995,0.0,1.3,5.0
0.0,0.0,1.0,0.0,6.199999999999999,0.0,1.3,5.0
0.0,0.0,1.0,0.0,7.499999999999999,0.0,1.0,5.0
0.0,0.0,1.0,0.0,8.5,0.0,1.0,5.0
0.0,0.0,1.0,0.0,9.5,0.0,1.3,5.0
0.0,0.0,1.0,0.0,10.8,0.0,1.0,5.0
0.0,0.0,1.0,0.0,11.8,0.0,1.0,5.0
0.0,0.0,1.0,0.0,12.8,0.0,1.3,5.0
0.0,0.0,1.0,0.0,14.100000000000001,0.0,1.0,5.0
0.0,0.0,1.0,0.0,15.100000000000001,0.0,1.0,5.0
0.0,0.0,1.0,0.0,16.1,0.0,1.0,5.0
0.0,0.0,1.0,1.0,18.0,0.0,1.0,5.0
0.0,0.0,1.0,1.0,19.0,0.0,1.3,5.0
0.0,0.0,1.0,1.0,20.3,0.0,1.0,5.0
0.0,0.0,1.0,1.0,21.3,0.0,1.0,5.0
0.0,0.0,1.0,1.0,22.3,0.0,1.0,5.0
0.0,0.0,1.0,1.0,23.3,0.0,1.0,5.0
0.0,0.0,1.0,1.0,24.3,0.0,1.0,5.0
0.0,0.0,1.0,1.0,25.3,0.0,1.3,5.0
0.0,0.0,1.0,1.0,26.6,0.0,1.0,5.0
0.0,0.0,1.0,1.0,27.6,0.0,1.3,5.0
0.0,0.0,1.0,1.0,28.900000000000002,0.0,1.0,5.0
0.0,0.0,1.0,1.0,29.900000000000002,0.0,1.0,5.0
0.0,0.0,1.0,1.0,30.900000000000002,0.0,1.0,5.0
0.0,0.0,1.0,1.0,31.900000000000002,0.0,1.0,5.0
0.0,0.0,1.0,1.0,32.900000000000006,0.0,1.3,5.0
0.0,1.0,0.0,0.0,0.0,0.0,1.3,5.0
0.0,1.0,0.0,0.0,1.3,0.0,1.3,5.0
0.0,1.0,0.0,0.0,2.6,0.0,1.0,5.0
0.0,1.0,0.0,0.0,3.6,0.0,1.3,5.0
0.0,1.0,0.0,0.0,4.9,0.0,1.3,5.0
0.0,1.0,0.0,0.0,6.2,0.0,1.3,5.0
0.0,1.0,0.0,0.0,7.5,0.0,1.3,5.0
0.0,1.0,0.0,0.0,8.8,0.0,1.3,5.0
0.0,1.0,0.0,0.0,10.100000000000001,0.0,1.0,5.0
0.0,1.0,0.0,0.0,11.100000000000001,0.0,1.3,5.0
0.0,1.0,0.0,0.0,12.400000000000002,0.0,1.3,5.0
0.0,1.0,0.0,0.0,13.700000000000003,0.0,1.0,5.0
0.0,1.0,0.0,0.0,14.700000000000003,0.0,1.3,5.0
0.0,1.0,0.0,0.0,16.000000000000004,0.0,1.3,5.0
0.0,1.0,0.0,1.0,18.0,0.0,1.0,5.0
0.0,1.0,0.0,1.0,19.0,0.0,1.0,5.0
0.0,1.0,0.0,1.0,20.0,0.0,1.3,5.0
0.0,1.0,0.0,1.0,21.3,0.0,1.3,5.0
0.0,1.0,0.0,1.0,22.6,0.0,1.0,5.0
0.0,1.0,0.0,1.0,23.6,0.0,1.3,5.0
0.0,1.0,0.0,1.0,24.900000000000002,0.0,1.3,5.0
0.0,1.0,0.0,1.0,26.200000000000003,0.0,1.3,5.0
0.0,1.0,0.0,1.0,27.500000000000004,0.0,1.0,5.0
0.0,1.0,0.0,1.0,28.500000000000004,0.0,1.3,5.0
0.0,1.0,0.0,1.0,29.800000000000004,0.0,1.3,5.0
0.0,1.0,0.0,1.0,31.100000000000005,0.0,1.3,5.0
0.0,1.0,0.0,1.0,32.400000000000006,0.0,1.0,5.0
0.0,1.0,0.0,1.0,33.400000000000006,0.0,1.3,5.0
0.0,1.0,1.0,0.0,0.0,0.0,1.3,5.0
0.0,1.0,1.0,0.0,1.3,0.0,1.0,5.0
0.0,1.0,1.0,0.0,2.3,0.0,1.3,5.0
0.0,1.0,1.0,0.0,3.5999999999999996,0.0,1.0,5.0
0.0,1.0,1.0,0.0,4.6,0.0,1.0,5.0
0.0,1.0,1.0,0.0,5.6,0.0,1.0,5.0
0.0,1.0,1.0,0.0,6.6,0.0,1.3,5.0
0.0,1.0,1.0,0.0,7.8999999999999995,0.0,1.3,5.0
0.0,1.0,1.0,0.0,9.2,0.0,1.3,5.0
0.0,1.0,1.0,0.0,10.5,0.0,1.0,5.0
0.0,1.0,1.0,0.0,11.5,0.0,1.3,5.0
0.0,1.0,1.0,0.0,12.8,0.0,1.0,5.0
0.0,1.0,1.0,0.0,13.8,0.0,1.3,5.0
0.0,1.0,1.0,0.0,15.100000000000001,0.0,1.3,5.0
0.0,1.0,1.0,0.0,16.400000000000002,0.0,1.0,5.0
0.0,1.0,1.0,1.0,18.0,0.0,1.3,5.0
0.0,1.0,1.0,1.0,19.3,0.0,1.3,5.0
0.0,1.0,1.0,1.0,20.6,0.0,1.3,5.0
0.0,1.0,1.0,1.0,21.900000000000002,0.0,1.3,5.0
0.0,1.0,1.0,1.0,23.200000000000003,0.0,1.3,5.0
0.0,1.0,1.0,1.0,24.500000000000004,0.0,1.3,5.0
0.0,1.0,1.0,1.0,25.800000000000004,0.0,1.0,5.0
0.0,1.0,1.0,1.0,26.800000000000004,0.0,1.3,5.0
0.0,1.0,1.0,1.0,28.100000000000005,0.0,1.3,5.0
0.0,1.0,1.0,1.0,29.400000000000006,0.0,1.3,5.0
0.0,1.0,1.0,1.0,30.700000000000006,0.0,1.3,5.0
0.0,1.0,1.0,1.0,32.00000000000001,0.0,1.3,5.0
0.0,1.0,1.0,1.0,33.300000000000004,0.0,1.0,5.0
0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,5.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,6.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,7.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,8.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,9.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,10.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,11.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,12.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,13.0,0.0,1.0,5.0
0.0,2.0,0.0,0.0,14.0,0.0,1.0,5.0
