2	50	1	127	10	129	19	1.813	44528.655	0.000	16	182.907	14	0.000
2	50	2	127	10	129	19	1.719	44528.655	0.000	15	16.719	14	0.000
2	50	3	127	10	129	19	2.437	44528.655	0.000	14	16.906	14	0.000
2	50	4	127	10	129	19	1.969	44528.655	0.000	16	17.110	13	0.000
2	50	5	127	10	129	19	1.797	44528.655	0.000	16	24.031	14	0.000
2	50	6	127	10	129	19	1.922	44528.655	0.000	15	33.515	14	0.000
2	50	7	127	10	129	19	2.156	44528.655	0.000	15	10.704	14	0.000
2	50	8	127	10	129	19	1.718	44528.655	0.000	15	20.297	14	0.000
